gt,time_elapsed,current_time,current_task,motor_position,futek,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,0.588657379,20250904112308613,None,0,230.1169891357422,0,3,1,0,1,1,0,-1,1756999388613137245
0,0.603592634,20250904112308628,None,0,230.1169891357422,-1,1,-2,-1,1,-2,-1,-2,1756999388628018379
0,0.603745699,20250904112308628,None,0,230.1169891357422,1,1,-2,2,2,1,1,1,1756999388628170967
0,0.611376285,20250904112308636,None,0,229.16510009765625,3,2,3,1,3,1,0,-1,1756999388635506391
0,0.611801624,20250904112308636,None,0,229.16510009765625,0,-4,-1,-2,-4,1,-4,-1,1756999388635656118
0,0.618552208,20250904112308643,None,0,229.403076171875,-4,-5,1,1,-4,-1,-5,-2,1756999388642963886
0,0.61870861,20250904112308643,None,0,229.403076171875,0,-2,-1,1,-2,-6,-7,-1,1756999388643102645
0,0.633567571,20250904112308658,None,0,229.64105224609375,2,1,0,-1,-1,1,5,4,1756999388657993078
0,0.633673191,20250904112308658,None,0,229.64105224609375,0,-2,0,2,-3,1,-1,0,1756999388658198118
0,0.640942573,20250904112308665,None,0,228.92713928222656,-3,-1,1,-1,-1,0,1,-3,1756999388665445327
0,0.64103651,20250904112308665,None,0,228.92713928222656,-1,0,0,-2,-3,-2,-3,-2,1756999388665593862
0,0.648549795,20250904112308673,None,0,230.35494995117188,2,0,0,-1,2,-3,-3,2,1756999388673014163
0,0.648654222,20250904112308673,None,0,230.35494995117188,3,-3,-2,-2,-3,-1,-1,-1,1756999388673186779
0,0.663453817,20250904112308688,None,0,228.6891632080078,0,1,2,-1,1,2,3,0,1756999388687958002
0,0.663626909,20250904112308688,None,0,228.6891632080078,-3,-2,-2,-4,-2,-1,0,0,1756999388688123464
0,0.670926094,20250904112308695,None,0,230.1169891357422,-3,2,1,2,1,-1,1,-1,1756999388695449352
0,0.671006679,20250904112308695,None,0,230.1169891357422,-2,2,-2,-2,-2,-4,-1,-2,1756999388695591688
0,0.678510427,20250904112308703,None,0,228.21322631835938,-1,-2,-2,0,-2,-7,-2,-6,1756999388702985763
0,0.678682565,20250904112308703,None,0,228.21322631835938,-1,-1,0,-3,2,0,5,-1,1756999388703124523
0,0.693551779,20250904112308718,None,0,228.92713928222656,-2,-3,1,0,-4,2,0,-1,1756999388717950105
0,0.693743944,20250904112308718,None,0,228.92713928222656,0,3,2,-2,2,-2,-1,-2,1756999388718089580
0,0.700977564,20250904112308725,None,0,229.64105224609375,-2,-2,0,-2,-5,-2,-4,-1,1756999388725465774
0,0.701073169,20250904112308725,None,0,229.64105224609375,-3,-3,-1,-1,1,-4,-2,-1,1756999388725614070
0,0.708402157,20250904112308733,None,0,229.64105224609375,-2,-1,-3,1,2,1,-1,-2,1756999388732933998
0,0.708487034,20250904112308733,None,0,229.64105224609375,-1,1,0,-1,0,-2,-4,0,1756999388733066797
0,0.731637954,20250904112308756,None,0,229.87901306152344,-2,0,3,-1,-2,-1,2,1,1756999388756087779
0,0.731731415,20250904112308756,None,0,229.87901306152344,-1,4,-2,-1,1,-5,1,-3,1756999388756236076
0,0.732334614,20250904112308757,None,0,229.87901306152344,-1,-2,2,1,-2,1,0,0,1756999388756872177
0,0.7324965,20250904112308757,None,0,229.87901306152344,-3,-3,-3,-2,0,-2,-2,-1,1756999388757054805
0,0.738495826,20250904112308763,None,0,228.6891632080078,-2,-3,3,-1,-3,-1,-1,-2,1756999388762977600
0,0.738634109,20250904112308763,None,0,228.6891632080078,-1,-3,-6,-1,1,2,-1,0,1756999388763165712
0,0.753478765,20250904112308778,None,0,230.35494995117188,-2,0,-3,-1,-2,0,-3,-1,1756999388777949810
0,0.753620386,20250904112308778,None,0,230.35494995117188,-1,2,2,0,1,1,1,-3,1756999388778091192
0,0.760854959,20250904112308785,None,0,228.6891632080078,0,-3,0,-1,-1,-3,0,0,1756999388785392522
0,0.760981321,20250904112308785,None,0,228.6891632080078,-1,-2,-4,-1,-1,-1,0,1,1756999388785511016
0,0.768481016,20250904112308793,None,0,230.1169891357422,0,-2,-3,-2,-2,2,2,-3,1756999388792951107
0,0.768767118,20250904112308793,None,0,230.1169891357422,-1,-1,1,0,1,1,0,0,1756999388793104648
0,0.78358674,20250904112308808,None,0,229.16510009765625,-1,-2,1,0,-1,0,-1,-2,1756999388807935714
0,0.783781528,20250904112308808,None,0,229.16510009765625,0,1,0,-2,-2,0,-2,-1,1756999388808094978
0,0.790862798,20250904112308815,None,0,229.87901306152344,1,-2,2,-1,-4,-3,0,2,1756999388815409183
0,0.790963888,20250904112308815,None,0,229.87901306152344,-1,0,-1,2,-1,2,1,0,1756999388815521001
0,0.798451185,20250904112308823,None,0,229.16510009765625,-2,3,1,0,-3,-2,-3,-4,1756999388822931289
0,0.798567533,20250904112308823,None,0,229.16510009765625,-2,-3,1,-4,1,-3,-1,-4,1756999388823081731
0,0.813514948,20250904112308838,None,0,229.87901306152344,0,-2,-3,-1,-2,1,2,0,1756999388837955474
0,0.813649654,20250904112308838,None,0,229.87901306152344,0,-4,-2,-3,-1,-3,0,0,1756999388838102102
0,0.820921898,20250904112308845,None,0,228.45120239257812,1,2,1,3,0,-3,1,1,1756999388845418214
0,0.821087837,20250904112308845,None,0,228.45120239257812,-3,-1,0,-1,-3,-1,-4,-2,1756999388845601081
0,0.82864356,20250904112308853,None,0,228.45120239257812,-2,-1,-1,-2,-2,-5,-2,0,1756999388852910757
0,0.828977823,20250904112308853,None,0,228.45120239257812,1,0,-1,-2,0,0,0,1,1756999388853322744
0,0.843858242,20250904112308868,None,0,228.45120239257812,0,2,-2,-1,-2,0,-2,-2,1756999388868222475
0,0.843986034,20250904112308868,None,0,228.45120239257812,-3,-2,1,-3,-1,2,1,0,1756999388868477344
0,0.851201772,20250904112308875,None,0,229.87901306152344,0,2,2,2,-3,1,-2,1,1756999388875673532
0,0.85131216,20250904112308876,None,0,229.87901306152344,-1,0,-3,-2,-3,-6,-5,-1,1756999388875877141
0,0.858857155,20250904112308883,None,0,228.92713928222656,-1,2,1,-2,-1,-1,-4,-3,1756999388883220911
0,0.858946085,20250904112308883,None,0,228.92713928222656,0,2,-1,-1,2,-3,0,-2,1756999388883528232
0,0.873582363,20250904112308898,None,0,229.87901306152344,1,0,2,-2,1,-3,1,1,1756999388898008584
0,0.873698711,20250904112308898,None,0,229.87901306152344,-3,-3,1,1,-2,-3,-3,0,1756999388898209571
0,0.881033659,20250904112308905,None,0,229.16510009765625,-2,-3,0,2,2,1,-2,-1,1756999388905438423
0,0.881221294,20250904112308905,None,0,229.16510009765625,0,-1,-1,-2,-4,-5,5,0,1756999388905587673
0,0.888437271,20250904112308913,None,0,229.16510009765625,-1,1,-1,-1,-2,3,-3,-3,1756999388912873506
0,0.888605356,20250904112308913,None,0,229.16510009765625,-2,-2,1,1,0,-1,-1,0,1756999388912981271
0,0.903516769,20250904112308928,None,0,229.87901306152344,-1,0,1,0,2,1,0,0,1756999388927921772
0,0.90378499,20250904112308928,None,0,229.87901306152344,0,-3,-1,-3,-4,1,0,0,1756999388928045988
0,0.910883188,20250904112308935,None,0,228.45120239257812,-2,2,-3,0,2,-1,-2,-3,1756999388935424566
0,0.911004781,20250904112308935,None,0,228.45120239257812,-2,-4,-2,0,-1,-1,-1,-3,1756999388935550451
0,0.918508291,20250904112308943,None,0,230.35494995117188,-1,-10,-4,-3,1,-2,-4,-1,1756999388942899703
0,0.918658256,20250904112308943,None,0,230.35494995117188,-2,-5,-3,-3,0,-3,-3,-5,1756999388943025112
0,0.93342638,20250904112308958,None,0,230.35494995117188,-2,4,-1,-3,-1,3,1,4,1756999388957879066
0,0.93360877,20250904112308958,None,0,230.35494995117188,-1,-1,0,0,0,0,1,1,1756999388957998752
0,0.940984964,20250904112308965,None,0,230.35494995117188,-3,0,1,0,0,-3,-2,-4,1756999388965473651
0,0.941083431,20250904112308965,None,0,230.35494995117188,-1,-1,0,0,-1,-1,-1,-1,1756999388965638875
0,0.948324203,20250904112308973,None,0,228.6891632080078,0,1,-2,0,2,-1,-2,0,1756999388972853899
0,0.948413133,20250904112308973,None,0,228.6891632080078,-3,-2,-3,0,-2,3,1,-4,1756999388972955703
0,0.963423967,20250904112308988,None,0,229.403076171875,-4,-2,-3,-1,0,0,-1,-3,1756999388987913846
0,0.963587999,20250904112308988,None,0,229.403076171875,-3,-1,-4,-2,1,-1,0,-2,1756999388988035440
0,0.970971346,20250904112308995,None,0,229.403076171875,-3,-1,-2,-3,-1,-2,-2,-3,1756999388995460033
0,0.971103668,20250904112308995,None,0,229.403076171875,-3,1,-1,-3,3,-3,1,-2,1756999388995591878
0,0.978432655,20250904112309003,None,0,229.403076171875,-3,0,0,-1,-3,3,-3,1,1756999389002933025
0,0.978626728,20250904112309003,None,0,229.87901306152344,-1,0,0,-2,-4,-1,2,-2,1756999389003054618
0,0.993478775,20250904112309018,None,0,228.92713928222656,-1,-2,3,0,0,-2,-3,-2,1756999389017876386
0,0.993678808,20250904112309018,None,0,228.92713928222656,3,0,-1,-3,0,-1,1,-1,1756999389018037796
0,1.001000881,20250904112309025,None,0,230.1169891357422,0,2,-1,0,-2,1,2,-2,1756999389025485992
0,1.001106024,20250904112309025,None,0,230.1169891357422,-1,-2,0,-1,-1,-1,0,0,1756999389025646924
0,1.008392334,20250904112309033,None,0,228.92713928222656,0,-5,1,2,0,-2,0,1,1756999389032899141
0,1.008495569,20250904112309033,None,0,228.92713928222656,-1,4,-3,-1,0,1,3,1,1756999389033044576
0,1.023554325,20250904112309048,None,0,230.59292602539062,-2,-5,-4,-1,0,1,-1,-3,1756999389047968864
0,1.023673534,20250904112309048,None,0,230.59292602539062,0,1,2,-2,-2,-1,1,-1,1756999389048133850
0,1.03091073,20250904112309055,None,0,229.16510009765625,0,1,-2,0,1,-3,0,-3,1756999389055407285
0,1.031000614,20250904112309055,None,0,229.16510009765625,-1,0,0,-4,1,-1,-4,-3,1756999389055541515
0,1.038501739,20250904112309063,None,0,230.35494995117188,0,2,0,-6,-6,-2,-4,0,1756999389062969923
0,1.038633823,20250904112309063,None,0,230.35494995117188,1,0,1,0,-1,1,2,-1,1756999389063117265
0,1.053878546,20250904112309078,None,0,229.403076171875,1,-1,-5,-1,0,1,5,-3,1756999389077983856
0,1.054148674,20250904112309078,None,0,229.403076171875,-2,2,0,2,-1,1,1,-1,1756999389078158140
0,1.061022043,20250904112309085,None,0,229.403076171875,2,-2,-4,2,1,-2,-1,0,1756999389085390090
0,1.061161041,20250904112309085,None,0,229.403076171875,0,2,1,-5,-2,-2,1,1,1756999389085544347
0,1.068378448,20250904112309093,None,0,229.64105224609375,0,2,0,-2,-3,0,-4,-1,1756999389092884540
0,1.0684833519999999,20250904112309093,None,0,229.64105224609375,0,-5,-1,-4,-2,-5,-4,-4,1756999389093024969
0,1.083468675,20250904112309108,None,0,230.1169891357422,-4,-2,-4,-1,-1,0,5,0,1756999389107911825
0,1.083604812,20250904112309108,None,0,230.1169891357422,-3,4,2,-1,-2,0,1,-2,1756999389108052968
0,1.090847254,20250904112309115,None,0,228.6891632080078,3,0,1,-2,-1,-1,-1,1,1756999389115401268
0,1.090930938,20250904112309115,None,0,228.6891632080078,-3,-3,-3,0,-4,-3,-5,-2,1756999389115529298
0,1.098552465,20250904112309123,None,0,230.59292602539062,0,-1,0,0,-1,-2,-2,-2,1756999389122933387
0,1.09866786,20250904112309123,None,0,230.59292602539062,-3,-3,0,-2,-3,-2,4,2,1756999389123075485
0,1.113316774,20250904112309138,None,0,228.92713928222656,-1,2,0,0,-1,0,-1,0,1756999389137822628
0,1.113388061,20250904112309138,None,0,228.92713928222656,2,1,-1,-3,-1,0,-4,-3,1756999389137953758
0,1.121094942,20250904112309145,None,0,229.87901306152344,2,2,-3,0,-1,1,-3,-3,1756999389145366191
0,1.1212871070000001,20250904112309146,None,0,229.87901306152344,-1,3,-2,0,2,1,1,1,1756999389145528793
0,1.128732919,20250904112309153,None,0,228.92713928222656,-2,0,-3,-2,-1,1,2,-3,1756999389152888059
0,1.128953933,20250904112309153,None,0,228.92713928222656,-5,0,1,2,-1,3,1,-1,1756999389153020858
0,1.143816948,20250904112309168,None,0,229.64105224609375,0,-1,-3,-3,-3,1,3,0,1756999389167918920
