gt,time_elapsed,current_time,current_task,motor_position,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp,futek
2,33.484695911,20250904111734265,None,769,-3,-1,4,3,3,-9,-11,-4,1756999054265162229,5.949249744415283
2,33.484780073,20250904111734265,None,769,-4,-3,-3,-1,2,2,4,-2,1756999054265311479,5.949249744415283
2,33.491989612,20250904111734272,None,769,-3,-5,-10,-6,-3,-4,-7,-4,1756999054272552251,14.516169548034668
2,33.492051601,20250904111734272,None,769,1,2,1,4,3,1,2,-2,1756999054272660017,14.516169548034668
2,33.507271051000004,20250904111734287,None,767,1,-3,12,9,7,5,1,1,1756999054287721157,12.374439239501953
2,33.507398605,20250904111734288,None,767,4,4,12,7,3,-1,-3,1,1756999054287880897,12.374439239501953
2,33.514784336,20250904111734295,None,766,-1,-3,-18,-11,-4,-2,1,1,1756999054295258522,8.328949928283691
2,33.514881849,20250904111734295,None,766,0,2,-5,-1,-1,8,8,5,1756999054295409917,8.328949928283691
2,33.522263765,20250904111734302,None,765,-1,3,5,-2,-4,-1,0,3,1756999054302755594,10.232709884643555
2,33.522359133,20250904111734303,None,765,-1,-7,-7,1,0,-12,-16,-3,1756999054302939891,10.232709884643555
2,33.545430183,20250904111734326,None,762,-2,-11,-5,-8,-9,-1,9,-4,1756999054325871944,6.901129722595215
2,33.545578956,20250904111734326,None,762,1,4,8,-3,-4,-3,0,-1,1756999054326057195,6.901129722595215
2,33.546347856,20250904111734327,None,762,-3,0,0,4,0,0,-3,0,1756999054326769113,6.901129722595215
2,33.546442032,20250904111734327,None,762,-2,-4,-13,-1,-4,-1,-3,-1,1756999054326911211,6.901129722595215
2,33.559755087,20250904111734340,None,760,4,6,2,6,12,4,2,4,1756999054340193510,5.949249744415283
2,33.559872866,20250904111734340,None,760,-1,2,0,-5,-4,-3,-5,-6,1756999054340417623,5.949249744415283
2,33.567251205,20250904111734347,None,760,-1,-6,5,2,-3,-2,2,3,1756999054347709178,5.949249744415283
2,33.567339659,20250904111734348,None,760,-8,-4,-1,-10,-3,-3,-2,-5,1756999054347872972,5.949249744415283
2,33.574856281,20250904111734355,None,759,-2,6,-2,6,8,4,8,1,1756999054355322122,14.992109298706055
2,33.575004578,20250904111734355,None,759,2,0,1,1,0,-2,-3,0,1756999054355512619,14.992109298706055
2,33.582170725,20250904111734362,None,758,1,-2,-2,-3,-4,-2,-10,-3,1756999054362661361,6.187219619750977
2,33.582250833,20250904111734362,None,758,-4,2,-3,-4,-5,-3,7,-1,1756999054362824201,6.187219619750977
2,33.597257852,20250904111734377,None,756,2,2,-11,4,3,2,-6,-1,1756999054377709627,9.04286003112793
2,33.59739542,20250904111734378,None,756,-7,-18,-3,-6,-10,-3,-7,-6,1756999054377862691,9.04286003112793
2,33.604706764,20250904111734385,None,756,-1,28,11,7,2,-1,5,5,1756999054385194063,9.04286003112793
2,33.604797363,20250904111734385,None,756,2,-1,-18,-8,1,4,0,0,1756999054385362863,9.04286003112793
2,33.612373829,20250904111734393,None,755,1,-2,5,6,2,4,3,3,1756999054392672538,10.708649635314941
2,33.61269474,20250904111734393,None,753,-1,1,-3,-6,-2,-1,-2,-1,1756999054392827033,10.708649635314941
2,33.627244234,20250904111734407,None,752,0,5,-3,0,-1,-3,-1,0,1756999054407670497,7.615039825439453
2,33.627377033,20250904111734408,None,752,-1,5,4,-4,-6,3,8,1,1756999054407787799,7.615039825439453
2,33.634725571,20250904111734415,None,751,1,0,7,1,0,0,1,0,1756999054415176868,14.278200149536133
2,33.634828806,20250904111734415,None,751,-6,-3,-26,-8,-4,-7,-14,-4,1756999054415351867,14.278200149536133
2,33.642202139,20250904111734422,None,751,-1,5,7,4,2,6,15,3,1756999054422656536,14.278200149536133
2,33.642337322,20250904111734423,None,751,-2,2,0,-1,-2,2,-4,-4,1756999054422801733,14.278200149536133
2,33.657234907,20250904111734437,None,749,2,-1,3,2,5,1,10,2,1756999054437683820,14.75413990020752
2,33.657370329,20250904111734438,None,749,0,-1,-1,-2,-2,-3,1,0,1756999054437830686,14.75413990020752
2,33.664694071,20250904111734445,None,748,1,7,1,0,-3,-2,-9,-4,1756999054445136785,6.187219619750977
2,33.664834261,20250904111734445,None,748,0,-2,1,6,2,4,0,3,1756999054445273160,6.187219619750977
2,33.67217946,20250904111734452,None,747,-6,-16,-10,-2,-9,-6,2,-4,1756999054452669382,13.564290046691895
2,33.672293901,20250904111734453,None,747,0,-19,4,0,0,3,-1,-2,1756999054452803134,13.564290046691895
2,33.68716526,20250904111734467,None,745,1,16,5,1,2,1,0,0,1756999054467643022,8.328949928283691
2,33.687277555,20250904111734467,None,745,-1,-4,0,-1,2,0,3,1,1756999054467790365,8.328949928283691
2,33.694722891,20250904111734475,None,745,3,6,2,-1,0,-4,-4,-1,1756999054475162506,11.184589385986328
2,33.69484806,20250904111734475,None,745,0,-5,-6,-2,4,2,-1,-2,1756999054475298404,11.184589385986328
2,33.702130794,20250904111734482,None,744,1,7,-1,-4,-4,3,2,3,1756999054482641458,10.708649635314941
2,33.702250004,20250904111734482,None,744,-2,0,3,3,8,4,12,3,1756999054482771158,10.708649635314941
2,33.717215061,20250904111734497,None,741,0,7,3,6,1,-1,-2,-1,1756999054497660160,14.040229797363281
2,33.717355251,20250904111734498,None,741,-2,-10,5,-2,-1,-1,-4,-1,1756999054497802495,14.040229797363281
2,33.724817752999996,20250904111734505,None,740,-1,-8,-7,1,-1,1,-2,2,1756999054505179643,6.187219619750977
2,33.724928379,20250904111734505,None,740,3,9,1,-1,-2,-1,-1,0,1756999054505347013,6.187219619750977
2,33.732263565,20250904111734512,None,740,-2,-9,-5,-8,-6,-5,-10,-1,1756999054512696743,6.187219619750977
2,33.732385635,20250904111734513,None,740,-3,3,2,1,-3,-3,3,-5,1756999054512855052,6.187219619750977
2,33.747118235,20250904111734527,None,738,-1,-13,-1,0,-1,4,8,-3,1756999054527575492,5.71127986907959
2,33.747248411,20250904111734527,None,738,-2,-18,-11,-8,-4,-5,-8,-5,1756999054527699947,5.71127986907959
2,33.754821539,20250904111734535,None,737,2,13,4,-6,0,-3,-7,-2,1756999054535180568,14.040229797363281
2,33.755022526,20250904111734535,None,737,-12,3,-7,5,2,-1,-1,-1,1756999054535384654,14.040229797363281
2,33.76220417,20250904111734542,None,736,-4,-4,2,0,-4,-1,6,-1,1756999054542642831,8.09097957611084
2,33.762360334,20250904111734543,None,736,-4,-7,-6,-9,-1,-3,-10,0,1756999054542786359,8.09097957611084
2,33.777194261,20250904111734557,None,735,-1,-3,-7,1,-5,1,0,0,1756999054557649374,11.42255973815918
2,33.777317524,20250904111734558,None,735,0,-2,-4,-4,7,2,9,-2,1756999054557782173,11.42255973815918
2,33.784778118,20250904111734565,None,734,-3,-2,0,-2,-7,-6,-4,-3,1756999054565198898,10.470680236816406
2,33.784898519,20250904111734565,None,734,-3,-8,-7,-6,-8,-7,-10,-4,1756999054565383911,10.470680236816406
2,33.792183161,20250904111734572,None,733,0,1,1,5,1,1,5,0,1756999054572640419,8.566919326782227
2,33.792313099,20250904111734573,None,733,-6,-4,0,0,1,2,-7,-3,1756999054572788238,8.566919326782227
2,33.807325363,20250904111734588,None,730,1,1,12,-1,1,-2,-3,-4,1756999054587768554,13.564290046691895
2,33.80747652,20250904111734588,None,730,-3,1,-8,1,5,6,4,-4,1756999054587927818,13.564290046691895
2,33.814734697,20250904111734595,None,730,-3,-3,-2,-3,-2,-4,3,0,1756999054595134973,6.425189971923828
2,33.814851522,20250904111734595,None,730,-1,-4,-6,-3,-4,-1,-1,0,1756999054595344066,6.425189971923828
2,33.822139025,20250904111734602,None,729,-2,-2,-1,-1,1,-2,-7,-5,1756999054602616548,14.75413990020752
2,33.82225728,20250904111734602,None,729,0,-2,-1,-5,-7,-5,-8,-6,1756999054602750062,14.75413990020752
2,33.837189913,20250904111734617,None,727,2,20,-1,-1,6,1,5,3,1756999054617638826,14.040229797363281
2,33.837320089,20250904111734618,None,727,-7,-20,1,0,-5,-9,-14,-2,1756999054617778778,14.040229797363281
2,33.84472084,20250904111734625,None,726,-1,2,9,4,-5,4,18,3,1756999054625156879,14.040229797363281
2,33.844854832,20250904111734625,None,726,0,2,-14,-2,1,0,3,2,1756999054625288724,14.040229797363281
2,33.852190971,20250904111734632,None,726,0,-11,-9,-2,-1,-4,-7,-1,1756999054632641077,7.37706995010376
2,33.852311849,20250904111734633,None,726,0,12,12,0,-2,-3,-3,-4,1756999054632801294,7.37706995010376
2,33.867177725,20250904111734647,None,724,1,0,-3,-8,-1,-3,-5,-5,1756999054647631406,9.994739532470703
2,33.867288113,20250904111734648,None,724,-1,-5,-3,-3,-6,-6,-19,-4,1756999054647782564,9.994739532470703
2,33.874681711,20250904111734655,None,723,0,-10,-2,4,2,6,17,3,1756999054655179738,9.280829429626465
2,33.874777079,20250904111734655,None,723,-1,-9,-8,-3,-1,2,-1,-1,1756999054655351400,9.280829429626465
2,33.882045269,20250904111734662,None,721,2,21,4,0,0,1,0,1,1756999054662549257,9.280829429626465
2,33.882124424,20250904111734662,None,721,-3,-4,4,-5,-3,-7,-5,-2,1756999054662684202,9.280829429626465
2,33.897196293,20250904111734677,None,720,-2,-4,-9,-7,-2,7,10,0,1756999054677667140,6.6631598472595215
2,33.897302389000004,20250904111734678,None,720,2,3,8,6,-3,2,3,-3,1756999054677838802,6.6631598472595215
2,33.904718637,20250904111734685,None,719,-2,3,-7,-5,2,-5,1,2,1756999054685172080,14.516169548034668
2,33.90481472,20250904111734685,None,719,-5,-7,-3,3,3,-3,-11,-5,1756999054685349941,14.516169548034668
2,33.912157535,20250904111734692,None,718,-1,3,6,3,1,1,0,-2,1756999054692648172,5.71127986907959
2,33.912254333,20250904111734692,None,718,-2,-3,-7,-7,-3,-3,-2,-4,1756999054692792654,5.71127986907959
2,33.927103758,20250904111734707,None,717,1,6,4,3,0,-1,4,3,1756999054707579851,14.516169548034668
2,33.927218675,20250904111734707,None,717,-1,3,2,0,0,3,6,1,1756999054707696199,14.516169548034668
2,33.934635639,20250904111734715,None,716,-6,-4,-6,-3,-2,-1,-3,-5,1756999054715103149,6.6631598472595215
2,33.934741497,20250904111734715,None,716,0,3,-1,-2,-6,-3,1,3,1756999054715289592,6.6631598472595215
2,33.942154646,20250904111734722,None,715,0,-1,6,7,14,8,3,-2,1756999054722597837,12.136469841003418
2,33.942266226,20250904111734722,None,715,6,13,9,3,4,-2,0,2,1756999054722768545,12.136469841003418
2,33.957181454,20250904111734737,None,713,0,-6,-3,-4,-2,1,-4,-2,1756999054737639665,9.518799781799316
2,33.957302809,20250904111734738,None,713,-4,-14,4,-1,-2,-3,-8,-3,1756999054737811803,9.518799781799316
2,33.964928865,20250904111734745,None,711,-2,2,-8,1,-3,-2,5,0,1756999054745288610,9.518799781799316
2,33.965031624,20250904111734745,None,711,-2,5,-4,-6,-1,0,-3,0,1756999054745454072,9.518799781799316
2,33.972062826,20250904111734752,None,711,0,3,1,3,-1,0,10,1,1756999054752619266,12.612409591674805
2,33.972150564,20250904111734752,None,711,-3,-4,-2,-4,-5,-5,-7,-4,1756999054752733707,12.612409591674805
2,33.987067938,20250904111734767,None,709,1,1,-2,-1,5,0,3,2,1756999054767576217,14.75413990020752
2,33.987185955,20250904111734767,None,709,-3,-1,-1,-6,-3,-4,-6,-1,1756999054767699956,14.75413990020752
2,33.994543791,20250904111734775,None,708,0,-1,6,3,2,3,4,1,1756999054775060892,5.71127986907959
2,33.994648695,20250904111734775,None,708,0,2,-6,2,-8,-4,-6,-1,1756999054775183439,5.71127986907959
2,34.002071142,20250904111734782,None,707,5,-2,-2,-5,4,2,-4,0,1756999054782602310,5.71127986907959
2,34.002166033,20250904111734782,None,707,3,29,2,3,3,0,4,1,1756999054782732009,5.71127986907959
2,34.017100334,20250904111734797,None,706,-3,0,3,1,3,-3,4,2,1756999054797605514,6.6631598472595215
2,34.017215013,20250904111734797,None,706,-1,-9,9,3,3,-2,3,1,1756999054797736644,6.6631598472595215
2,34.024671793,20250904111734805,None,705,-2,12,-3,-4,-4,3,-1,-3,1756999054805179834,12.612409591674805
2,34.024765015,20250904111734805,None,705,-1,1,5,8,2,2,3,0,1756999054805316448,12.612409591674805
2,34.032061577,20250904111734812,None,704,-1,-1,-13,-5,2,2,-3,-2,1756999054812597036,9.04286003112793
2,34.032154798,20250904111734812,None,704,-1,-2,5,-9,-13,-7,-7,-2,1756999054812721252,9.04286003112793
2,34.047100544,20250904111734827,None,701,1,0,3,3,4,0,-1,2,1756999054827601671,10.232709884643555
2,34.047208071,20250904111734827,None,701,-3,-2,-4,2,2,-1,6,2,1756999054827725887,10.232709884643555
2,34.054545164,20250904111734835,None,701,1,11,-2,-7,-3,2,0,1,1756999054835055828,12.136469841003418
2,34.054641247,20250904111734835,None,701,-5,-8,-1,0,-3,-9,-9,-7,1756999054835175275,12.136469841003418
2,34.062086582,20250904111734842,None,700,-5,-19,4,0,-3,-2,0,-2,1756999054842612743,7.139100074768066
2,34.062196731,20250904111734842,None,700,1,4,-14,-6,-2,-3,-4,-3,1756999054842733860,7.139100074768066
2,34.077092886,20250904111734857,None,698,1,8,5,-1,1,-1,-2,-1,1756999054857571125,5.71127986907959
2,34.077191591,20250904111734857,None,698,1,9,3,-1,-1,-6,-8,0,1756999054857703685,5.71127986907959
2,34.084564686,20250904111734865,None,697,1,-1,5,-2,1,5,8,-1,1756999054865063428,5.71127986907959
2,34.084663629,20250904111734865,None,697,1,-2,0,0,-1,1,3,4,1756999054865174770,5.71127986907959
2,34.092105865,20250904111734872,None,696,-3,-4,-3,4,1,-5,-1,-1,1756999054872629404,14.516169548034668
2,34.092216968,20250904111734872,None,696,-1,-3,6,-3,-2,-2,-1,0,1756999054872755289,14.516169548034668
2,34.107210636,20250904111734887,None,695,-1,0,-5,-4,-7,1,-2,3,1756999054887652158,13.564290046691895
2,34.107334137,20250904111734888,None,695,0,0,0,-2,4,3,-1,-1,1756999054887803792,13.564290046691895
2,34.114594459,20250904111734895,None,694,1,-2,1,-3,2,2,0,-1,1756999054895084381,8.566919326782227
2,34.114705324,20250904111734895,None,694,-3,-1,3,-2,-2,-1,2,4,1756999054895204067,8.566919326782227
2,34.12204051,20250904111734902,None,693,-1,-3,-8,1,3,-3,-3,-2,1756999054902563095,8.566919326782227
2,34.122138977,20250904111734902,None,693,3,0,4,0,-2,-1,-3,0,1756999054902688741,8.566919326782227
2,34.13710022,20250904111734917,None,691,-1,-5,-4,-4,-7,-2,1,-2,1756999054917589187,11.660530090332031
2,34.137274504,20250904111734917,None,691,0,5,0,2,-5,-2,-1,0,1756999054917713880,11.660530090332031
2,34.144655228,20250904111734925,None,691,1,-5,-5,8,11,2,-4,-1,1756999054925103187,8.09097957611084
2,34.144846678,20250904111734925,None,691,0,0,6,-3,-3,-1,0,-2,1756999054925220012,8.09097957611084
2,34.152050733,20250904111734932,None,689,0,0,3,-2,-1,6,1,-2,1756999054932589769,14.040229797363281
2,34.152148247,20250904111734932,None,689,1,-4,-2,1,-1,1,4,2,1756999054932710886,14.040229797363281
2,34.167005777,20250904111734947,None,687,0,-6,-5,-10,-8,-8,-2,-3,1756999054947503566,5.949249744415283
2,34.167125702,20250904111734947,None,687,0,6,-7,6,1,-1,-2,-1,1756999054947627544,5.949249744415283
2,34.174657583,20250904111734955,None,687,-1,6,0,3,6,5,0,3,1756999054955094814,14.516169548034668
2,34.174766779,20250904111734955,None,687,-6,-16,1,-1,-2,0,0,-2,1756999054955287694,14.516169548034668
2,34.182062626,20250904111734962,None,686,1,1,-6,-5,-8,-9,-4,-5,1756999054962570905,5.949249744415283
2,34.182155847,20250904111734962,None,686,-3,1,-2,0,3,6,-5,1,1756999054962702274,5.949249744415283
2,34.197138548,20250904111734977,None,684,2,2,4,1,0,-2,0,0,1756999054977622985,7.8530097007751465
2,34.197262525,20250904111734977,None,684,4,7,7,-1,0,0,5,2,1756999054977799177,7.8530097007751465
2,34.204596996,20250904111734985,None,683,-2,0,5,-3,-2,-1,-6,-2,1756999054985103130,11.42255973815918
2,34.204693079,20250904111734985,None,683,3,-7,0,1,-3,0,5,1,1756999054985281705,11.42255973815918
2,34.21207118,20250904111734992,None,683,-2,5,-2,0,1,-1,-2,-3,1756999054992587089,11.42255973815918
2,34.212152004000004,20250904111734992,None,683,-1,3,3,4,3,4,1,2,1756999054992723226,11.42255973815918
2,34.227154016,20250904111735007,None,681,1,1,-3,2,8,0,0,-1,1756999055007615804,7.8530097007751465
2,34.227270841,20250904111735007,None,681,-2,-2,5,0,-2,-3,-11,-6,1756999055007738590,7.8530097007751465
2,34.234579086,20250904111735015,None,679,-1,4,-13,-5,-4,2,3,1,1756999055015077114,13.326319694519043
2,34.234684229,20250904111735015,None,679,-5,-8,2,-1,-5,-1,4,-2,1756999055015205383,13.326319694519043
2,34.242032766,20250904111735022,None,678,-1,-3,4,5,-6,-5,-7,-2,1756999055022568464,5.949249744415283
2,34.242123842,20250904111735022,None,678,-1,-2,-2,-2,3,0,-13,-2,1756999055022692918,5.949249744415283
2,34.257226944,20250904111735037,None,677,2,5,2,0,-1,0,9,1,1756999055037673234,14.516169548034668
2,34.257319212,20250904111735038,None,677,-3,-10,-4,3,2,3,-3,-3,1756999055037856340,14.516169548034668
2,34.264601231,20250904111735045,None,676,1,14,7,3,2,-4,-1,-1,1756999055045102596,5.71127986907959
2,34.264690161,20250904111735045,None,676,-2,-3,0,0,-3,-4,-1,-4,1756999055045263051,5.71127986907959
2,34.27963376,20250904111735060,None,674,-4,-6,-10,-5,-3,0,-6,0,1756999055060086965,7.615039825439453
2,34.279733419,20250904111735060,None,674,1,-5,0,0,0,3,10,1,1756999055060260057,7.615039825439453
2,34.287084818,20250904111735067,None,673,-2,0,1,-3,0,-1,5,-1,1756999055067579746,7.615039825439453
2,34.287178516,20250904111735067,None,673,3,11,-3,-2,0,-1,-3,0,1756999055067742824,7.615039825439453
2,34.294558525,20250904111735075,None,673,-6,-17,1,1,4,2,-2,2,1756999055075065374,11.660530090332031
2,34.294652462,20250904111735075,None,673,-3,-2,-3,2,3,-4,-2,-4,1756999055075202465,11.660530090332031
2,34.309589624,20250904111735090,None,671,-3,10,-1,-7,-5,-4,-5,-1,1756999055090079784,8.566919326782227
2,34.309683561,20250904111735090,None,671,2,5,-7,-1,1,1,5,2,1756999055090215921,8.566919326782227
2,34.317285776,20250904111735098,None,669,1,5,8,1,-5,-3,-4,0,1756999055097707509,11.898499488830566
2,34.317374706,20250904111735098,None,669,1,1,1,4,7,0,-1,-1,1756999055097876071,11.898499488830566
2,34.324650764,20250904111735105,None,668,-1,-2,-6,-5,-4,-4,5,4,1756999055105146884,5.71127986907959
2,34.324749708,20250904111735105,None,668,-1,-3,-1,-1,3,0,1,0,1756999055105309724,5.71127986907959
2,34.339664936,20250904111735120,None,667,0,1,3,1,3,-3,-1,-1,1756999055120132207,14.278200149536133
2,34.339767456,20250904111735120,None,667,1,-1,-1,-8,-5,-3,-2,1,1756999055120277404,14.278200149536133
2,34.347043276,20250904111735127,None,666,-2,4,-3,3,6,3,-3,0,1756999055127568960,5.71127986907959
2,34.347359896,20250904111735128,None,666,1,-4,-2,1,0,-1,0,-3,1756999055127696990,5.71127986907959
2,34.354553223,20250904111735135,None,665,-2,-4,-4,3,-2,-5,-2,-4,1756999055135043144,14.278200149536133
2,34.354636669,20250904111735135,None,665,1,-3,-4,-1,-10,-6,0,-2,1756999055135172605,14.278200149536133
2,34.369611263,20250904111735150,None,664,0,0,6,3,9,5,4,2,1756999055150106430,6.901129722595215
2,34.369731903,20250904111735150,None,664,1,33,9,-3,-2,5,4,-3,1756999055150295257,6.901129722595215
2,34.377060413,20250904111735157,None,663,1,0,-7,-3,-3,0,3,3,1756999055157565116,11.898499488830566
2,34.37713933,20250904111735157,None,663,0,4,3,3,-1,-6,-12,-3,1756999055157705307,11.898499488830566
2,34.384648323,20250904111735165,None,662,1,-1,-1,-5,0,2,11,4,1756999055165132284,9.518799781799316
2,34.384756088,20250904111735165,None,662,-5,-16,-2,-1,6,0,-2,0,1756999055165268182,9.518799781799316
2,34.399537563,20250904111735180,None,659,-1,0,-4,-5,-2,-4,-6,-2,1756999055180045127,12.612409591674805
2,34.399634123,20250904111735180,None,659,0,8,10,2,1,0,-7,-2,1756999055180205583,12.612409591674805
2,34.407049894,20250904111735187,None,659,2,9,-9,-4,-3,2,2,-4,1756999055187568902,12.612409591674805
2,34.407138824,20250904111735187,None,659,-7,-21,-6,-2,1,1,-1,0,1756999055187696218,12.612409591674805
2,34.414586067,20250904111735195,None,658,-1,-3,-2,-2,-3,0,2,-2,1756999055195106029,6.425189971923828
2,34.414740562,20250904111735195,None,658,1,-8,-1,-5,-1,1,3,2,1756999055195279359,6.425189971923828
2,34.429693937,20250904111735210,None,656,2,7,2,2,-1,-2,-6,-2,1756999055210084676,5.4733099937438965
2,34.429909944,20250904111735210,None,656,3,-5,-5,2,3,1,3,-1,1756999055210253715,5.4733099937438965
2,34.437144756,20250904111735217,None,655,-2,0,0,-4,-6,-1,3,-1,1756999055217569589,14.278200149536133
2,34.437344074,20250904111735218,None,655,-2,-3,-5,4,9,1,-1,-3,1756999055217689752,14.278200149536133
2,34.444702625,20250904111735225,None,654,1,-6,4,-1,-2,-1,0,-2,1756999055225115060,14.278200149536133
2,34.444865465,20250904111735225,None,654,-2,0,-2,2,-1,-5,1,-1,1756999055225263833,14.278200149536133
2,34.459592581,20250904111735240,None,653,2,3,4,0,-2,-1,1,2,1756999055240031003,12.612409591674805
2,34.459743261,20250904111735240,None,653,-2,-5,-5,-10,-6,-2,-3,-5,1756999055240177154,12.612409591674805
2,34.467063904,20250904111735247,None,652,-2,-1,0,0,1,-1,-1,1,1756999055247533559,9.280829429626465
2,34.467173815,20250904111735247,None,652,-2,2,-5,1,3,-1,-5,-1,1756999055247654438,9.280829429626465
2,34.47461319,20250904111735255,None,651,-2,1,10,3,-4,-4,6,0,1756999055255098104,9.994739532470703
2,34.474776745,20250904111735255,None,651,-4,-5,-24,-12,-7,-1,1,-3,1756999055255351543,9.994739532470703
2,34.489539862,20250904111735270,None,648,-3,-2,-5,1,-1,-2,1,-2,1756999055270023107,12.136469841003418
2,34.489667177,20250904111735270,None,648,0,-2,4,1,2,0,-1,0,1756999055270162343,12.136469841003418
2,34.497023582,20250904111735277,None,648,-2,-8,-10,-2,-7,-5,-4,-6,1756999055277530670,7.615039825439453
2,34.497125625,20250904111735277,None,648,-2,2,7,-1,-1,0,2,2,1756999055277643203,7.615039825439453
2,34.504575729,20250904111735285,None,647,-1,2,3,-3,-3,-3,-4,-2,1756999055285060644,14.516169548034668
2,34.504705429,20250904111735285,None,647,1,-5,-5,3,-4,-4,-1,-1,1756999055285196781,14.516169548034668
2,34.519485474,20250904111735300,None,645,-2,-8,0,-1,4,5,-2,-2,1756999055299989938,14.516169548034668
2,34.519619942,20250904111735300,None,645,-3,-6,-1,-3,-3,-3,1,2,1756999055300120830,14.516169548034668
2,34.526990652,20250904111735307,None,644,0,42,12,-1,-3,-2,5,0,1756999055307473897,14.516169548034668
2,34.527124166,20250904111735307,None,644,2,1,0,0,2,1,-2,2,1756999055307607412,14.516169548034668
2,34.53447032,20250904111735315,None,644,-9,-16,2,0,-1,-3,-4,-1,1756999055314994573,6.187219619750977
2,34.534584999,20250904111735315,None,644,-3,-7,-4,-6,-7,-6,-3,0,1756999055315124988,6.187219619750977
2,34.549576521,20250904111735330,None,642,3,4,-10,5,9,3,5,-1,1756999055330032587,8.804889678955078
2,34.549709082,20250904111735330,None,642,-1,4,-1,-6,-1,-1,0,2,1756999055330140352,8.804889678955078
2,34.557058573,20250904111735337,None,641,0,0,-4,-5,-4,2,0,-2,1756999055337564706,10.470680236816406
2,34.557150602,20250904111735337,None,641,-2,-1,0,1,-3,-4,-3,-3,1756999055337696075,10.470680236816406
2,34.564554453,20250904111735345,None,639,-5,0,1,1,3,1,1,-6,1756999055345060586,11.660530090332031
2,34.564666271,20250904111735345,None,639,-1,-1,-5,-2,-5,-2,-3,-2,1756999055345194101,11.660530090332031
2,34.579606771,20250904111735360,None,638,-1,4,7,2,-4,-3,1,0,1756999055360054492,7.615039825439453
2,34.579710722,20250904111735360,None,638,-1,-5,-6,-4,-1,-1,0,1,1756999055360207080,7.615039825439453
2,34.587168455,20250904111735367,None,637,-2,-1,-2,-1,-3,0,0,0,1756999055367601871,13.326319694519043
2,34.58734107,20250904111735368,None,637,-3,-1,2,1,3,6,4,1,1756999055367770671,13.326319694519043
2,34.594569683,20250904111735375,None,636,1,-5,-10,-10,-2,0,0,0,1756999055375021934,5.71127986907959
2,34.594733238,20250904111735375,None,636,0,8,-4,-1,-6,-1,-2,-1,1756999055375159502,5.71127986907959
2,34.609587908,20250904111735390,None,635,-1,2,7,3,3,-1,5,5,1756999055390024662,14.516169548034668
2,34.609751224,20250904111735390,None,635,-1,-1,4,1,-1,-2,-2,1,1756999055390155792,14.516169548034668
2,34.617072821,20250904111735397,None,634,-2,-8,-10,-3,-7,-1,-4,-4,1756999055397536516,5.949249744415283
2,34.617209673,20250904111735397,None,634,-2,-6,3,-5,-5,-3,-7,-3,1756999055397658586,5.949249744415283
2,34.624576807,20250904111735405,None,633,1,0,0,3,2,0,4,2,1756999055405024051,13.564290046691895
2,34.62471962,20250904111735405,None,633,-2,-6,-2,-1,-4,-5,-12,-3,1756999055405150175,13.564290046691895
2,34.639806985999996,20250904111735420,None,631,-1,-5,0,-6,-6,2,9,1,1756999055420025825,11.184589385986328
2,34.640044212,20250904111735420,None,631,-3,-3,-1,6,9,-1,-1,0,1756999055420189857,11.184589385986328
2,34.64711833,20250904111735427,None,630,-3,-1,15,-1,-2,-4,-4,-2,1756999055427475214,11.184589385986328
2,34.647309065,20250904111735428,None,630,-1,-1,-9,-3,-1,1,0,-1,1756999055427591085,11.184589385986328
2,34.65482378,20250904111735435,None,630,-1,-3,-6,-5,-2,0,-5,0,1756999055435011625,10.708649635314941
2,34.655127287,20250904111735435,None,630,-1,3,2,-1,0,1,4,-1,1756999055435134887,10.708649635314941
2,34.669746637,20250904111735450,None,627,0,5,3,-1,0,1,2,2,1756999055450028657,14.040229797363281
2,34.670048952,20250904111735450,None,627,-1,-2,-2,4,-1,-2,-2,-3,1756999055450160741,14.040229797363281
2,34.677166462,20250904111735457,None,626,2,4,3,-1,-3,-3,-2,0,1756999055457535505,5.949249744415283
2,34.677372217,20250904111735458,None,626,-3,-11,-2,-1,0,-2,-1,-1,1756999055457680702,5.949249744415283
2,34.684729814,20250904111735465,None,625,-5,-16,5,-1,0,-2,-5,-6,1756999055465065479,5.949249744415283
2,34.685034513,20250904111735465,None,625,1,2,-1,-2,3,4,-1,-1,1756999055465190887,14.75413990020752
2,34.699620962,20250904111735480,None,624,-1,8,-3,5,2,4,1,2,1756999055480026483,6.187219619750977
2,34.699752808,20250904111735480,None,624,-3,6,7,3,-1,1,0,-3,1756999055480151653,6.187219619750977
2,34.707021952,20250904111735487,None,623,-2,32,-2,-10,-1,-2,-3,-1,1756999055487529277,14.040229797363281
2,34.707119465,20250904111735487,None,623,0,-15,-6,-3,-5,2,0,-3,1756999055487651586,14.040229797363281
2,34.714551449,20250904111735495,None,622,0,2,3,2,-2,-2,2,1,1756999055495016336,8.09097957611084
2,34.714649677,20250904111735495,None,622,-1,2,-3,-1,3,-1,0,1,1756999055495153903,8.09097957611084
2,34.729420423,20250904111735510,None,621,-1,-3,0,-1,-4,-1,-2,1,1756999055509946346,11.42255973815918
2,34.729499578,20250904111735510,None,621,0,4,2,0,-1,-1,2,1,1756999055510085821,11.42255973815918
2,34.736996412,20250904111735517,None,620,-3,0,-1,1,-2,-1,1,-1,1756999055517517566,10.708649635314941
