gt,time_elapsed,current_time,current_task,motor_position,futek,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp
0,1.043142796,20250904113021565,None,2,230.83090209960938,-1,0,-1,-2,0,1,3,-1,1756999821565283060
0,1.0499877930000001,20250904113021572,None,2,232.020751953125,-2,3,-1,0,-2,1,8,-2,1756999821572539329
0,1.050103664,20250904113021572,None,2,232.020751953125,-2,-2,-2,0,-3,-1,-3,0,1756999821572662115
0,1.057672501,20250904113021580,None,2,230.83090209960938,1,-2,-1,3,2,-1,-2,-1,1756999821580095767
0,1.057964563,20250904113021580,None,2,230.83090209960938,-2,-2,1,1,-3,-5,-3,-4,1756999821580252885
0,1.072713613,20250904113021595,None,2,230.83090209960938,-5,-3,-3,-5,-3,-1,-6,-1,1756999821595122575
0,1.072886705,20250904113021595,None,2,230.83090209960938,-1,-5,-2,1,5,2,0,0,1756999821595267772
0,1.0800035000000001,20250904113021602,None,2,230.83090209960938,-1,0,-1,-1,-3,-2,0,-3,1756999821602585315
0,1.08010745,20250904113021602,None,2,230.83090209960938,-2,4,2,-1,-2,0,1,0,1756999821602708578
0,1.08758378,20250904113021610,None,2,231.78277587890625,-3,2,1,0,-2,-1,1,0,1756999821610117912
0,1.0876638889999999,20250904113021610,None,2,231.78277587890625,-3,-12,2,0,0,3,-3,0,1756999821610260725
0,1.10253644,20250904113021625,None,2,231.5447998046875,1,3,-3,-3,-2,2,-2,-2,1756999821625063657
0,1.102749348,20250904113021625,None,2,231.5447998046875,-1,1,2,1,1,-2,-2,1,1756999821625190258
0,1.110004663,20250904113021632,None,2,232.020751953125,-2,-1,-2,-4,0,-2,-7,2,1756999821632500648
0,1.110125065,20250904113021632,None,2,232.020751953125,-2,0,-1,-2,-2,0,-1,-6,1756999821632610559
0,1.117898464,20250904113021640,None,2,232.020751953125,-2,-4,-1,-2,-1,1,5,-2,1756999821640150308
0,1.118053198,20250904113021640,None,2,232.020751953125,0,-1,0,0,1,-1,-1,4,1756999821640261888
0,1.132803917,20250904113021655,None,2,232.2587127685547,3,-3,-1,1,-1,3,-3,-1,1756999821655217647
0,1.132971048,20250904113021655,None,2,232.2587127685547,-1,-1,1,-1,0,-1,-3,-1,1756999821655406236
0,1.140203714,20250904113021662,None,2,230.83090209960938,-1,5,-1,-1,-6,-2,-3,3,1756999821662623643
0,1.140344143,20250904113021663,None,2,230.83090209960938,-1,0,-4,2,1,-2,-4,-2,1756999821662770509
0,1.147650242,20250904113021670,None,2,232.020751953125,-4,-3,-1,-1,-1,1,1,0,1756999821670137882
0,1.147768497,20250904113021670,None,2,232.020751953125,-3,-8,-2,1,1,0,0,0,1756999821670264244
0,1.16281271,20250904113021685,None,2,230.35494995117188,2,2,2,-1,1,-1,-2,-2,1756999821685139179
0,1.16298461,20250904113021685,None,2,230.35494995117188,-1,-6,-1,-1,0,-1,-1,-4,1756999821685461997
0,1.17011857,20250904113021692,None,2,231.78277587890625,0,1,0,3,-4,-1,-2,-3,1756999821692587614
0,1.170225382,20250904113021692,None,2,231.78277587890625,1,-3,0,1,-3,0,4,1,1756999821692710161
0,1.177475929,20250904113021700,None,2,231.06886291503906,1,-2,3,-1,1,-1,2,0,1756999821700024127
0,1.177591562,20250904113021700,None,2,231.06886291503906,-4,1,-2,1,-3,0,-2,1,1756999821700137138
0,1.192606211,20250904113021715,None,2,231.06886291503906,-2,-2,-2,-2,-1,-5,-14,-3,1756999821715080261
0,1.192825794,20250904113021715,None,2,231.5447998046875,-3,0,-2,2,0,5,11,0,1756999821715193748
0,1.200097322,20250904113021722,None,2,231.5447998046875,4,-4,-3,-2,-5,-4,5,2,1756999821722610235
0,1.200419664,20250904113021723,None,2,231.5447998046875,0,2,3,-1,0,0,0,3,1756999821722936868
0,1.208101988,20250904113021730,None,2,230.59292602539062,4,11,1,0,-5,2,0,-1,1756999821730570793
0,1.208210707,20250904113021730,None,2,230.59292602539062,-5,-10,0,1,3,-5,-1,-2,1756999821730789661
0,1.223002672,20250904113021745,None,2,230.35494995117188,-5,-7,-1,0,0,1,-2,2,1756999821745402574
0,1.223156929,20250904113021745,None,2,230.35494995117188,3,2,-2,0,-2,-2,1,-1,1756999821745578050
0,1.2301502229999999,20250904113021752,None,2,230.35494995117188,-2,-5,1,2,-2,0,0,0,1756999821752615928
0,1.230746746,20250904113021753,None,2,232.020751953125,1,3,-1,-1,-5,-2,-4,0,1756999821752835273
0,1.237837315,20250904113021760,None,2,232.020751953125,-3,0,-2,2,-1,-1,0,-3,1756999821760099172
0,1.23803544,20250904113021760,None,2,232.020751953125,0,-3,0,1,2,0,-1,-3,1756999821760239839
0,1.253096104,20250904113021775,None,2,232.020751953125,-4,6,-2,0,-1,-1,-12,-5,1756999821775139093
0,1.2533359530000001,20250904113021776,None,2,232.020751953125,0,-4,-5,1,4,3,18,0,1756999821775256156
0,1.260495186,20250904113021783,None,2,230.83090209960938,-1,-4,-3,-2,-1,-5,-2,-1,1756999821782577037
0,1.260805845,20250904113021783,None,2,230.83090209960938,-3,-2,-4,-2,-2,-2,-3,-3,1756999821782684326
0,1.2680628299999999,20250904113021790,None,2,231.5447998046875,-1,1,-4,1,-2,-2,-6,-4,1756999821790122747
0,1.268280268,20250904113021791,None,2,231.5447998046875,1,0,0,0,-6,-1,3,3,1756999821790254592
