gt,time_elapsed,current_time,current_task,futek,emg0,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg_timer_stamp,motor_position
0,1.222616911,20250904110611571,None,231.5447998046875,-4,-4,-1,-2,0,-2,1,-3,1756998371571467638,-76.0
0,1.2226974959999999,20250904110611571,None,231.5447998046875,-3,-12,-5,-2,-1,1,-1,-1,1756998371571586370,-76.0
0,1.230162382,20250904110611579,None,230.35494995117188,-2,2,-3,1,-1,-3,-3,0,1756998371579009294,-76.0
0,1.230253219,20250904110611579,None,230.35494995117188,0,0,-2,-1,0,-1,0,-2,1756998371579134464,-76.0
0,1.245220661,20250904110611594,None,231.5447998046875,-2,-1,0,-2,1,1,-2,-2,1756998371594018697,-76.0
0,1.245345354,20250904110611594,None,231.5447998046875,-2,3,1,-2,-4,0,0,-4,1756998371594141960,-76.0
0,1.252608537,20250904110611601,None,231.06886291503906,1,5,-3,0,1,-3,-1,-1,1756998371601451873,-76.0
0,1.252682924,20250904110611601,None,231.06886291503906,1,0,-2,1,-1,1,-9,-2,1756998371601571559,-76.0
0,1.260084629,20250904110611609,None,231.3068389892578,3,-5,-3,2,3,6,12,0,1756998371608948469,-76.0
0,1.260158539,20250904110611609,None,231.3068389892578,-3,1,-1,-2,-1,-4,-1,-1,1756998371609050512,-76.0
0,1.27514863,20250904110611624,None,231.5447998046875,2,1,1,0,-2,-1,-3,-3,1756998371623990535,-76.0
0,1.275316238,20250904110611624,None,231.5447998046875,-3,-3,1,-2,2,0,-4,1,1756998371624172449,-76.0
0,1.282599687,20250904110611631,None,230.59292602539062,0,4,-5,1,1,-2,1,0,1756998371631443023,-76.0
0,1.282693386,20250904110611631,None,230.59292602539062,-1,0,-1,1,1,-1,-6,-3,1756998371631587982,-76.0
0,1.290291071,20250904110611639,None,232.020751953125,0,-2,-3,-1,2,1,-2,1,1756998371639031410,-76.0
0,1.290373325,20250904110611639,None,232.020751953125,-1,-6,-4,-5,-3,2,-1,1,1756998371639179229,-76.0
0,1.305247068,20250904110611654,None,232.020751953125,2,7,-2,1,0,-1,0,0,1756998371654024124,-76.0
0,1.30535078,20250904110611654,None,232.020751953125,-4,-3,-1,-1,-1,-3,-5,-2,1756998371654168367,-76.0
0,1.312582731,20250904110611661,None,232.020751953125,-3,-5,-2,-1,-1,0,1,-2,1756998371661452770,-76.0
0,1.312664747,20250904110611661,None,232.020751953125,2,3,0,-1,-1,2,-2,0,1756998371661578178,-76.0
0,1.320069551,20250904110611669,None,230.35494995117188,-2,-7,-5,-4,-2,0,-2,-2,1756998371668952226,-76.0
0,1.320140123,20250904110611669,None,230.35494995117188,-3,5,-4,-1,-4,-3,-7,-1,1756998371669058322,-76.0
0,1.335227251,20250904110611684,None,230.83090209960938,3,-8,1,-1,-4,3,1,3,1756998371684016704,-76.0
0,1.33533144,20250904110611684,None,230.83090209960938,0,4,-1,-4,-1,4,5,1,1756998371684147119,-76.0
0,1.342618465,20250904110611691,None,231.06886291503906,-3,3,1,3,-1,0,-2,0,1756998371691442966,-76.0
0,1.342713117,20250904110611691,None,231.06886291503906,0,-5,-1,-1,-1,-3,-2,-1,1756998371691563844,-76.0
0,1.350130081,20250904110611699,None,230.83090209960938,0,-3,0,-2,0,-1,-1,2,1756998371698974370,-76.0
0,1.350317478,20250904110611699,None,230.83090209960938,-4,0,1,0,1,0,-3,-3,1756998371699091911,-76.0
0,1.365195751,20250904110611714,None,230.59292602539062,0,-1,-1,-2,1,-1,-2,-3,1756998371713994741,-76.0
0,1.365362644,20250904110611714,None,230.59292602539062,-1,-2,2,-3,0,-2,2,0,1756998371714184045,-76.0
0,1.372851372,20250904110611721,None,232.020751953125,-2,1,-2,-2,-3,-3,-2,0,1756998371721629619,-76.0
0,1.3729660510000001,20250904110611722,None,232.020751953125,1,3,-3,-3,0,0,-1,1,1756998371721826076,-76.0
0,1.380146503,20250904110611729,None,230.35494995117188,-4,-10,-2,2,-2,0,0,1,1756998371729001045,-76.0
0,1.380234718,20250904110611729,None,230.35494995117188,-2,-4,2,2,-2,-2,1,0,1756998371729124307,-76.0
0,1.395136118,20250904110611744,None,231.78277587890625,-3,4,-1,1,-1,-5,-7,-5,1756998371743967056,-77.0
0,1.395257234,20250904110611744,None,231.78277587890625,-2,-8,1,2,1,2,3,1,1756998371744092226,-77.0
0,1.402564525,20250904110611751,None,230.35494995117188,1,-3,0,-2,1,1,2,1,1756998371751408100,-76.0
0,1.40264821,20250904110611751,None,230.35494995117188,0,2,1,-2,-2,-3,0,0,1756998371751526117,-76.0
0,1.410124063,20250904110611759,None,231.5447998046875,-1,0,0,1,0,1,-2,-1,1756998371758976936,-77.0
0,1.410194158,20250904110611759,None,231.5447998046875,-2,6,-1,-3,-6,-4,-3,-4,1756998371759089708,-77.0
0,1.425165891,20250904110611774,None,230.83090209960938,-1,-6,-3,2,1,0,1,-2,1756998371774000644,-76.0
0,1.425272465,20250904110611774,None,230.83090209960938,0,2,-1,-3,-2,-1,-2,0,1756998371774149179,-76.0
0,1.432816982,20250904110611781,None,231.06886291503906,4,2,-2,-3,-4,0,-1,0,1756998371781638145,-76.0
0,1.433067798,20250904110611782,None,231.06886291503906,0,-10,-1,-2,-3,0,-1,-1,1756998371781806707,-76.0
0,1.440288544,20250904110611789,None,231.3068389892578,-1,0,0,-2,-3,-1,-1,-1,1756998371789028167,-76.0
0,1.440499782,20250904110611789,None,231.3068389892578,-1,2,0,-1,-1,-1,3,0,1756998371789217710,-76.0
0,1.455281019,20250904110611804,None,231.78277587890625,1,4,1,1,1,-1,-1,0,1756998371803982019,-76.0
0,1.4554162019999999,20250904110611804,None,231.78277587890625,0,0,-3,-1,-1,-4,-10,-1,1756998371804110050,-76.0
0,1.46257925,20250904110611811,None,230.35494995117188,-2,-8,-2,1,1,4,7,-2,1756998371811410188,-76.0
0,1.462694883,20250904110611811,None,230.35494995117188,0,1,0,0,0,0,4,-2,1756998371811522722,-76.0
0,1.470459938,20250904110611819,None,230.35494995117188,-4,-2,-1,-3,-3,-1,-2,1,1756998371818982601,-77.0
0,1.4706389899999999,20250904110611819,None,230.35494995117188,0,1,0,-2,-2,-4,-3,-1,1756998371819090366,-77.0
0,1.4851746559999999,20250904110611834,None,230.35494995117188,1,-1,1,0,0,-2,-1,1,1756998371833978891,-76.0
0,1.485338926,20250904110611834,None,230.35494995117188,-2,1,-1,-1,-3,1,2,0,1756998371834099054,-76.0
0,1.492558241,20250904110611841,None,231.78277587890625,-4,-2,0,1,1,1,-1,0,1756998371841425180,-77.0
0,1.492618322,20250904110611841,None,231.78277587890625,-1,-4,-2,1,0,-3,1,-3,1756998371841537952,-77.0
0,1.5001394750000001,20250904110611849,None,230.83090209960938,-1,2,0,0,-2,-3,-4,-3,1756998371848985195,-76.0
0,1.5002722739999999,20250904110611849,None,230.83090209960938,-2,2,1,0,-3,-2,-2,0,1756998371849095821,-76.0
0,1.515149832,20250904110611864,None,231.3068389892578,-3,1,-4,-2,0,1,-1,-4,1756998371863964319,-76.0
0,1.5153019429999999,20250904110611864,None,231.3068389892578,0,2,0,-1,-2,-1,1,-1,1756998371864071130,-76.0
0,1.52258563,20250904110611871,None,231.3068389892578,0,0,-2,-4,-1,-3,-8,-1,1756998371871425390,-76.0
0,1.5226862429999999,20250904110611871,None,231.3068389892578,-5,-9,-3,-1,-2,4,6,0,1756998371871531486,-76.0
0,1.537391424,20250904110611886,None,231.78277587890625,-1,-3,1,-1,-1,-1,-1,-2,1756998371886263132,-76.0
0,1.537449598,20250904110611886,None,231.78277587890625,1,5,-2,-2,0,-1,-1,-2,1756998371886350393,-76.0
0,1.5451652999999999,20250904110611894,None,230.35494995117188,1,2,-1,0,0,-1,-2,0,1756998371893972158,-76.0
0,1.5452949999999999,20250904110611894,None,230.35494995117188,-1,-2,0,0,-3,1,-1,-1,1756998371894125223,-76.0
0,1.552690744,20250904110611901,None,231.78277587890625,-4,-2,-1,0,2,0,-4,-4,1756998371901560783,-77.0
0,1.552822351,20250904110611901,None,231.78277587890625,-1,2,2,-5,0,-2,-2,-1,1756998371901682138,-77.0
0,1.5603420730000002,20250904110611909,None,231.78277587890625,0,0,0,-3,1,0,-2,0,1756998371909082174,-77.0
0,1.560487747,20250904110611909,None,231.78277587890625,-2,-3,-1,-3,-2,-4,0,2,1756998371909223794,-77.0
0,1.575335264,20250904110611924,None,231.5447998046875,-2,-3,-2,-1,-2,-3,-1,-6,1756998371924131393,-77.0
0,1.575452566,20250904110611924,None,231.5447998046875,-2,0,1,1,0,2,1,0,1756998371924258470,-77.0
0,1.58294034,20250904110611931,None,230.35494995117188,-1,1,-1,-2,-5,0,-2,2,1756998371931521892,-76.0
0,1.5830421449999998,20250904110611932,None,230.35494995117188,-1,1,0,0,-3,-2,0,0,1756998371931680917,-76.0
0,1.5903930659999999,20250904110611939,None,231.06886291503906,-2,1,-1,0,0,-6,-9,-3,1756998371938955068,-77.0
0,1.590553522,20250904110611939,None,231.06886291503906,1,-4,-3,-1,-2,-1,6,2,1756998371939063310,-77.0
0,1.60540533,20250904110611954,None,230.83090209960938,0,-2,0,2,2,1,-1,2,1756998371954002857,-76.0
0,1.605533838,20250904110611954,None,230.83090209960938,3,3,0,1,-1,3,-3,2,1756998371954123258,-76.0
0,1.612691641,20250904110611961,None,230.59292602539062,1,-2,-1,-1,-4,-4,-4,0,1756998371961497545,-76.0
0,1.612798929,20250904110611961,None,230.59292602539062,-1,-7,-2,-2,-2,0,1,-1,1756998371961651086,-76.0
0,1.6203713419999999,20250904110611969,None,231.5447998046875,0,-1,2,-1,-2,0,2,0,1756998371969109296,-76.0
0,1.620518446,20250904110611969,None,231.5447998046875,-1,2,1,0,1,-4,1,0,1756998371969273328,-76.0
0,1.635242462,20250904110611984,None,230.83090209960938,0,-1,-1,-3,-1,-3,-1,-4,1756998371984007120,-76.0
0,1.635719061,20250904110611984,None,230.83090209960938,-1,2,-1,-3,0,0,1,-4,1756998371984142780,-77.0
0,1.6426916120000001,20250904110611991,None,232.020751953125,-3,-5,1,-2,-2,-1,0,-1,1756998371991472482,-77.0
0,1.642831564,20250904110611991,None,232.020751953125,-5,-10,-1,-3,-3,-1,1,3,1756998371991602182,-77.0
0,1.650192737,20250904110611999,None,230.59292602539062,-4,-5,-3,-2,-1,-1,1,-2,1756998371999013423,-76.0
0,1.650327444,20250904110611999,None,230.59292602539062,1,-4,-1,-2,0,-3,-7,0,1756998371999134063,-76.0
0,1.665190935,20250904110612014,None,230.59292602539062,0,-3,-4,-1,4,4,6,2,1756998372013996601,-76.0
0,1.665322542,20250904110612014,None,230.59292602539062,-2,5,-1,1,-2,-4,-4,-2,1756998372014123201,-76.0
0,1.672596216,20250904110612021,None,230.59292602539062,1,4,1,1,-1,-2,4,3,1756998372021463155,-77.0
0,1.672711134,20250904110612021,None,230.59292602539062,1,-6,-3,1,-1,2,0,1,1756998372021583557,-77.0
0,1.680127144,20250904110612029,None,231.3068389892578,-2,-5,-1,3,-3,1,-2,1,1756998372028974771,-77.0
0,1.6802258490000002,20250904110612029,None,231.3068389892578,0,-1,-3,0,0,0,-2,-1,1756998372029077291,-77.0
0,1.6953325270000001,20250904110612044,None,230.83090209960938,-4,2,-1,-1,-2,0,-1,-2,1756998372044068336,-76.0
0,1.6956522459999999,20250904110612044,None,230.83090209960938,3,3,0,-1,0,-4,-2,1,1756998372044258356,-76.0
0,1.7025363439999999,20250904110612051,None,231.3068389892578,2,0,2,-1,-2,-2,-3,-2,1756998372051406145,-76.0
0,1.702620268,20250904110612051,None,231.3068389892578,-4,-6,-2,-3,-5,0,-1,-1,1756998372051512241,-76.0
0,1.710167408,20250904110612059,None,231.3068389892578,0,0,-1,-3,-4,-1,-1,-2,1756998372059017658,-76.0
0,1.710261822,20250904110612059,None,231.3068389892578,5,-1,-3,-2,-2,-4,-4,1,1756998372059133529,-76.0
0,1.725179434,20250904110612074,None,231.5447998046875,-2,2,-5,-3,1,-3,-8,-4,1756998372073905706,-77.0
0,1.725364685,20250904110612074,None,231.5447998046875,-1,-8,-1,1,1,3,6,0,1756998372074028968,-77.0
0,1.732730388,20250904110612081,None,230.35494995117188,0,-1,-2,-2,0,-2,3,-2,1756998372081512212,-76.0
0,1.7328658099999998,20250904110612081,None,230.35494995117188,-2,0,-2,-2,-2,-1,-1,1,1756998372081674337,-76.0
0,1.740208864,20250904110612089,None,231.78277587890625,-2,1,-1,0,-2,-1,-2,-3,1756998372089029550,-77.0
0,1.740333557,20250904110612089,None,231.78277587890625,-4,-2,-3,1,1,0,-3,2,1756998372089150190,-77.0
0,1.7552325720000002,20250904110612104,None,230.59292602539062,1,2,-1,-1,0,-1,0,-1,1756998372104028463,-76.0
0,1.755376816,20250904110612104,None,230.59292602539062,0,-9,1,-4,1,0,3,1,1756998372104167222,-76.0
0,1.762697935,20250904110612111,None,231.3068389892578,1,0,-2,2,-1,-4,-1,1,1756998372111429452,-77.0
0,1.762845516,20250904110612111,None,231.3068389892578,-1,2,1,0,1,1,2,-1,1756998372111554622,-77.0
0,1.770127058,20250904110612119,None,230.83090209960938,-1,0,2,2,-4,-1,-2,-2,1756998372118975639,-76.0
0,1.770226717,20250904110612119,None,230.83090209960938,0,-2,-1,-1,-1,1,1,1,1756998372119100809,-76.0
0,1.785111189,20250904110612134,None,231.5447998046875,-3,0,-3,-3,-2,2,-2,-2,1756998372133892297,-76.0
0,1.785252094,20250904110612134,None,231.5447998046875,0,9,0,-2,-1,-5,1,0,1756998372134025096,-76.0
0,1.792687893,20250904110612141,None,231.5447998046875,-1,-4,0,-2,3,-1,-2,-1,1756998372141477584,-76.0
0,1.792874574,20250904110612141,None,231.5447998046875,2,-3,-4,-3,-1,-1,-1,0,1756998372141596078,-76.0
0,1.800193786,20250904110612149,None,230.83090209960938,-3,-4,0,0,-1,-1,-7,-3,1756998372148941278,-76.0
0,1.800370455,20250904110612149,None,230.83090209960938,1,-1,1,-3,-2,2,8,2,1756998372149081230,-76.0
0,1.8157181740000001,20250904110612164,None,230.35494995117188,0,3,-2,6,-2,0,-1,0,1756998372164442777,-76.0
0,1.81589961,20250904110612164,None,230.35494995117188,1,-6,0,1,0,-4,-3,-1,1756998372164597511,-76.0
0,1.8226478099999999,20250904110612171,None,231.78277587890625,-1,7,0,0,1,-2,-3,-1,1756998372171433210,-77.0
0,1.822785616,20250904110612171,None,231.78277587890625,-3,-7,-1,1,1,0,0,-4,1756998372171561479,-77.0
0,1.837856769,20250904110612186,None,230.59292602539062,0,-5,-2,-2,0,-1,-2,-5,1756998372186561584,-76.0
0,1.838007927,20250904110612187,None,230.59292602539062,-1,2,3,3,-1,-1,0,3,1756998372186790943,-76.0
0,1.845197677,20250904110612194,None,231.78277587890625,0,0,-1,-2,-2,0,-2,0,1756998372193939447,-77.0
0,1.845385074,20250904110612194,None,231.78277587890625,0,2,-1,-3,-3,0,1,-4,1756998372194096326,-77.0
0,1.852623224,20250904110612201,None,231.06886291503906,2,6,1,-1,1,-1,2,0,1756998372201413631,-76.0
0,1.852762937,20250904110612201,None,231.06886291503906,-3,1,0,-1,-1,2,-3,-2,1756998372201544761,-76.0
0,1.8678526880000001,20250904110612216,None,231.3068389892578,-1,-6,0,-2,-4,-5,-7,-3,1756998372216526985,-77.0
0,1.868157863,20250904110612217,None,230.35494995117188,1,-6,2,0,0,6,11,3,1756998372216903924,-77.0
0,1.875692844,20250904110612224,None,230.35494995117188,-2,-3,-1,2,0,0,0,-1,1756998372224420547,-76.0
0,1.8757960790000001,20250904110612224,None,230.35494995117188,-1,2,-1,-1,-1,1,-6,-1,1756998372224630355,-76.0
0,1.8836708070000001,20250904110612232,None,230.1169891357422,-1,-1,0,-1,-3,1,2,0,1756998372231817960,-77.0
0,1.883916616,20250904110612232,None,230.1169891357422,-1,5,2,-1,-4,-1,0,0,1756998372232042074,-77.0
0,1.898478508,20250904110612247,None,230.35494995117188,-3,-11,-5,-6,0,0,-2,-1,1756998372246768712,-76.0
0,1.898718595,20250904110612247,None,230.35494995117188,1,-3,-3,-5,-2,-3,-1,-4,1756998372246972084,-76.0
0,1.906028032,20250904110612255,None,232.020751953125,1,2,-2,-1,0,-3,-2,-3,1756998372254218816,-77.0
0,1.9062535760000001,20250904110612255,None,232.020751953125,-1,3,2,-1,1,-3,2,-3,1756998372254529953,-77.0
0,1.912889004,20250904110612261,None,232.020751953125,-2,-6,-2,2,-2,-2,-3,-3,1756998372261390447,-76.0
0,1.913052797,20250904110612262,None,232.020751953125,1,3,-2,-1,0,0,-1,-1,1756998372261502504,-76.0
0,1.927622318,20250904110612276,None,231.5447998046875,1,0,0,-1,1,1,-2,2,1756998372276373386,-77.0
0,1.927742004,20250904110612276,None,231.5447998046875,-1,0,2,0,0,-2,-5,-2,1756998372276484012,-77.0
0,1.935115099,20250904110612284,None,230.83090209960938,-3,-1,1,-2,1,3,10,1,1756998372283924341,-76.0
0,1.935317993,20250904110612284,None,230.83090209960938,-1,1,-1,-1,-2,-3,-1,-1,1756998372284028768,-76.0
0,1.9429214,20250904110612291,None,231.06886291503906,-2,0,-3,0,-3,-6,-3,-3,1756998372291406869,-77.0
0,1.9431669710000001,20250904110612292,None,231.06886291503906,0,0,1,-3,0,-1,1,-1,1756998372291522502,-77.0
0,1.957992077,20250904110612307,None,231.3068389892578,2,-5,-3,1,1,-1,-2,-2,1756998372306422233,-76.0
0,1.958308697,20250904110612307,None,230.59292602539062,1,12,1,-1,0,0,-1,1,1756998372306555986,-76.0
0,1.965401411,20250904110612314,None,230.59292602539062,-3,-14,0,0,-1,0,-1,-1,1756998372313925981,-76.0
0,1.965653896,20250904110612314,None,230.59292602539062,0,-9,-3,0,-1,-1,2,0,1756998372314053773,-76.0
0,1.972883463,20250904110612321,None,231.5447998046875,7,-2,0,0,3,0,0,-2,1756998372321441173,-77.0
0,1.973080635,20250904110612322,None,231.5447998046875,-3,22,-3,-3,-3,-1,-2,-3,1756998372321567773,-77.0
0,1.987995148,20250904110612337,None,231.78277587890625,-2,-19,-2,1,-1,-5,-2,-2,1756998372336462020,-77.0
0,1.988375187,20250904110612337,None,231.78277587890625,-1,-3,2,2,1,-4,-2,0,1756998372336593866,-77.0
0,1.99540925,20250904110612344,None,230.1169891357422,0,1,-4,-2,0,-1,-2,-1,1756998372343965768,-76.0
0,1.995584011,20250904110612344,None,230.1169891357422,-1,2,-3,-3,0,-3,-7,-6,1756998372344079732,-76.0
0,2.003031969,20250904110612352,None,230.1169891357422,-1,-2,-1,1,0,5,11,5,1756998372351423978,-76.0
0,2.003273964,20250904110612352,None,230.1169891357422,-1,-3,-3,-1,1,-1,-1,0,1756998372351546287,-76.0
0,2.018045902,20250904110612367,None,230.59292602539062,0,2,-1,1,0,-3,-1,-2,1756998372366420745,-76.0
0,2.018303394,20250904110612367,None,230.59292602539062,-2,-3,0,1,-2,-1,0,2,1756998372366557121,-76.0
0,2.025631666,20250904110612374,None,231.3068389892578,3,2,1,-1,0,-1,-1,-1,1756998372373939990,-77.0
0,2.025874853,20250904110612374,None,231.3068389892578,0,-2,-1,-3,3,-1,-1,0,1756998372374078273,-77.0
0,2.032893419,20250904110612381,None,231.06886291503906,1,0,1,0,-1,0,-1,-2,1756998372381405353,-76.0
0,2.033110142,20250904110612382,None,231.06886291503906,-2,2,-1,-1,-2,-2,-3,-4,1756998372381534099,-76.0
0,2.048312425,20250904110612397,None,230.83090209960938,2,3,0,0,-1,0,-1,2,1756998372396578550,-76.0
0,2.048583507,20250904110612397,None,230.83090209960938,0,-1,-1,-2,0,-1,-3,-1,1756998372396741390,-76.0
0,2.055729151,20250904110612404,None,231.5447998046875,-2,-8,0,-2,3,5,-4,0,1756998372404057264,-77.0
0,2.055944204,20250904110612404,None,231.5447998046875,-2,0,-5,-3,1,-2,-1,0,1756998372404212951,-77.0
0,2.06317544,20250904110612412,None,230.1169891357422,-1,21,0,2,1,-1,-3,1,1756998372411503553,-76.0
0,2.063541889,20250904110612412,None,230.1169891357422,-4,-10,-2,-7,1,-1,-6,0,1756998372411662578,-76.0
0,2.078179836,20250904110612427,None,232.020751953125,-3,-14,0,-1,0,1,4,-1,1756998372426490783,-76.0
0,2.078427315,20250904110612427,None,232.020751953125,-1,-6,3,-1,0,-1,0,-1,1756998372426667451,-76.0
0,2.085510492,20250904110612434,None,230.59292602539062,0,-1,-1,-3,-1,-1,-2,1,1756998372433885335,-76.0
0,2.085750818,20250904110612434,None,230.59292602539062,1,5,0,-2,-3,-3,-3,-3,1756998372434017419,-76.0
0,2.092988491,20250904110612442,None,232.020751953125,-2,0,-1,-2,-3,-2,-3,-1,1756998372441381216,-77.0
0,2.093265533,20250904110612442,None,232.020751953125,-3,2,-2,0,1,-1,-2,-1,1756998372441493511,-77.0
0,2.108116627,20250904110612457,None,231.5447998046875,0,-2,0,-5,0,0,4,1,1756998372456490516,-77.0
0,2.108359575,20250904110612457,None,231.5447998046875,-2,-4,0,2,0,-2,-5,-2,1756998372456622362,-77.0
0,2.115685701,20250904110612464,None,231.5447998046875,-2,-7,1,0,0,-1,-2,-2,1756998372464012622,-76.0
0,2.115927458,20250904110612464,None,231.5447998046875,1,1,-1,0,0,-3,-2,0,1756998372464133024,-76.0
0,2.123159885,20250904110612472,None,231.3068389892578,4,5,-3,1,1,-2,-2,-1,1756998372471500396,-76.0
0,2.123511553,20250904110612472,None,231.3068389892578,-2,2,2,-1,-3,-5,-8,-3,1756998372471632242,-76.0
0,2.13812828,20250904110612487,None,231.78277587890625,-5,-4,0,-1,-2,3,0,-1,1756998372486446619,-77.0
0,2.138370991,20250904110612487,None,231.78277587890625,-2,-1,0,0,-1,-2,6,-3,1756998372486589193,-77.0
0,2.1455783840000002,20250904110612494,None,230.59292602539062,-2,-3,0,0,2,1,-1,1,1756998372493910551,-76.0
0,2.145818472,20250904110612494,None,230.59292602539062,0,2,-1,0,2,0,0,0,1756998372494044780,-76.0
0,2.153152942,20250904110612502,None,232.020751953125,0,1,-3,-3,-1,-5,-3,-2,1756998372501416921,-77.0
0,2.153525591,20250904110612502,None,232.020751953125,1,-3,-2,-2,-1,-1,2,0,1756998372501593589,-77.0
0,2.168156147,20250904110612517,None,230.59292602539062,2,3,-1,0,-5,-1,2,4,1756998372516506910,-76.0
0,2.168567419,20250904110612517,None,230.59292602539062,-3,6,-2,-5,-2,0,-2,-2,1756998372516669988,-76.0
0,2.175658464,20250904110612524,None,231.78277587890625,-2,3,-3,-5,1,1,-1,-3,1756998372523994684,-77.0
0,2.175860405,20250904110612524,None,231.78277587890625,3,1,1,0,-2,0,0,0,1756998372524120092,-77.0
0,2.183120727,20250904110612532,None,230.59292602539062,0,-10,-2,2,0,-5,2,0,1756998372531470298,-76.0
0,2.183377743,20250904110612532,None,230.59292602539062,0,2,-1,0,-3,0,-3,-1,1756998372531602144,-76.0
0,2.198001385,20250904110612547,None,231.3068389892578,-3,1,1,-2,-2,2,-3,-1,1756998372546434164,-77.0
0,2.198177576,20250904110612547,None,231.3068389892578,-5,-8,-1,-2,-1,-2,-2,-3,1756998372546590089,-77.0
0,2.205572843,20250904110612554,None,231.06886291503906,0,6,-1,2,-3,-2,-6,-4,1756998372553863525,-76.0
0,2.205773353,20250904110612554,None,231.06886291503906,0,2,-1,2,-1,4,10,3,1756998372554063320,-76.0
0,2.212938547,20250904110612561,None,230.83090209960938,1,-6,0,-1,-2,1,-4,0,1756998372561396121,-77.0
0,2.213114261,20250904110612562,None,230.83090209960938,-6,0,0,1,-1,2,-2,-2,1756998372561518669,-77.0
